ALONE	427731103	0,0013422283402262656
EQUAL	423354393	0,0013284941409647457
CLAIM	418981590	0,0013147722019435694
FUNDS	416224282	0,001306119716972579
CROSS	415336527	0,0013033339248900763
TRIAL	412749208	0,0012952148686356942
CELLS	411041767	0,0012898568862879287
EARTH	409931903	0,0012863741119370608
BRING	409098479	0,0012837588115663867
TRUST	407869429	0,001279902029279607
GOODS	407708157	0,001279395954674869
TYPES	405816968	0,0012734613676066843
BASIC	402463177	0,0012629371076316135
SALES	398611919	0,0012508517867445721
PRIOR	395730816	0,0012418108307079687
STAGE	393387954	0,001234458885171197
NOTES	392680064	0,0012322375128812266
INDIA	390085899	0,0012240969737485764
PEACE	381482254	0,0011970985720255061
SOUND	380267636	0,0011932870776293434
JUDGE	378222418	0,0011868691446282429
BROWN	377538958	0,0011847244341431345
MUSIC	377391503	0,0011842617175473109
GREEN	371338891	0,00116526850592016
GIVES	366408162	0,001149795784494579
SEVEN	364589455	0,0011440886473216064
STEEL	364185502	0,001142821035121052
VOICE	361775261	0,00113525765300017
UPPER	360248179	0,0011304656406263367
SCALE	359321875	0,0011275588810483106
EIGHT	357834183	0,0011228904752440033
FACTS	357625030	0,0011222341491501692
SHARE	355919523	0,0011168822357312046
TRUTH	352905389	0,001107423825885242
BUILT	350503488	0,0010998866148430567
UNITS	341766885	0,0010724709883860163
JOINT	337032047	0,0010576129766459155
SMITH	336781411	0,001056826476108729
APPLY	335882595	0,0010540059743977537
HENRY	333909830	0,0010478154002893133
DOUBT	333043392	0,0010450965013584375
CHINA	329867060	0,0010351291111021167
FULLY	329765686	0,001034810997561138
COMES	329058239	0,0010325910154135969
ROUND	326331922	0,0010240357807903139
DAILY	325399564	0,00102111002364509
PLANS	322397642	0,0010116899352875018
FIXED	321651534	0,001009348634186306
MOVED	318901607	0,001000719310933764
PHASE	318886036	0,0010006704488394738
STAND	318656172	0,0009999491312335438
HEAVY	315533760	0,000990150942963231
ALLOW	310525948	0,0009744363336168883
COVER	310308046	0,0009737525529945753
WRITE	309741626	0,0009719751162565437
LANDS	306844830	0,0009628849152873286
READY	306600698	0,0009621188244259022
GRANT	305695382	0,0009592779255912428
START	305596741	0,0009589683882562684
FILED	304950532	0,0009569405721179848
INDEX	303923102	0,0009537164772276988
NOTED	303769450	0,0009532343143279565
TAKES	303184710	0,0009513993890813258
WEEKS	299611230	0,0009401857408439383
NAMES	297662289	0,000934069926900829
METAL	295990206	0,0009288228986298675
OCCUR	295783021	0,0009281727481574812
CARRY	295096030	0,0009260169573271838
OFFER	293897496	0,000922255934829073
AGENT	293640153	0,0009214483875982632
FAITH	293615110	0,0009213698021877366
FORTH	293041965	0,0009195712622717395
TESTS	291220039	0,0009138540238155145
SERVE	291016170	0,0009132142790142262
ERROR	289204969	0,0009075306958120803
TRIED	288036347	0,0009038635377391452
SPEAK	284819902	0,0008937702721255405
FLOOR	283946782	0,0008910304049515175
GLASS	282985064	0,0008880125155676218
TREES	281433168	0,0008831426363896191
COLOR	281359278	0,0008829107681636152
MOTOR	281356159	0,0008829009806822658
BANKS	279060368	0,0008756967448391773
SPEED	277512984	0,0008708410244030306
EVENT	274764129	0,0008622150651068868
JAPAN	274415698	0,0008611216819988238
IDEAS	270085683	0,0008475340125358321
LIVES	268116808	0,0008413556453214119
WROTE	267827995	0,0008404493446317803
STONE	267573096	0,0008396494667194758
ROYAL	265860164	0,0008342742535092257
BONDS	263530866	0,0008269648720625547
IMAGE	262684081	0,000824307644619643
COAST	262379688	0,0008233524535935498
STOOD	262187428	0,0008227491380551615
ITEMS	260260226	0,0008167015415077092
TAXES	258578611	0,0008114246016393696
PARIS	256080788	0,0008035863855359477
ENTER	252161029	0,0007912861072074461
WORTH	249623719	0,0007833239801466524
PLATE	247939240	0,0007780380529918155
DRAWN	247710107	0,0007773190292777952
NAMED	246516197	0,0007735725169796715
MORAL	245938782	0,0007717605777224233
STYLE	245758650	0,0007711953200788106
HENCE	243662276	0,0007646168585762963
OWNER	242522898	0,0007610414687318259
REACH	242506400	0,0007609896976938964
RATIO	241719438	0,0007585201959633169
URBAN	240473660	0,0007546109208942313
RURAL	240074736	0,0007533590897913703
WRONG	239753733	0,0007523517762692165
OUGHT	238541182	0,0007485467681583855
LEARN	238481356	0,0007483590330319962
USUAL	235548413	0,0007391554020889636
STEPS	234948514	0,0007372729076118823
MOUTH	234086245	0,0007345670910823358
PIECE	233145521	0,0007316150812699209
JESUS	232730318	0,0007303121663552977
TEXAS	232179407	0,0007285833971543766
GRAND	231955707	0,0007278814222977372
VISIT	230403287	0,0007230098987977638
BEGIN	230060362	0,0007219337936224708
CHECK	229550884	0,0007203350419639509
BROAD	229247803	0,0007193839680188231
PAGES	228978721	0,0007185395835826396
BOUND	228344695	0,0007165499979301782
SPENT	226457237	0,0007106271188109882
LIVED	224575877	0,0007047233753318331
GRADE	224217767	0,0007035996193375947
VIEWS	223930905	0,0007026994409230874
AVOID	223817120	0,0007023423814279479
EXIST	222673641	0,0006987541225674423
LIMIT	222399091	0,000697892579443212
YIELD	221741614	0,000695829404106517
PROOF	221430948	0,0006948545282870591
WASTE	220448634	0,0006917720082632558
GUIDE	220000959	0,0006903671955947443
MEDIA	217735879	0,000683259331454035
SHAPE	216036030	0,0006779251729467326
AGREE	215235249	0,0006754123069312006
SOLID	212171459	0,0006657980756123671
HORSE	211516543	0,0006637429367424036
FRESH	209325500	0,0006568674021164955
SIDES	208780916	0,0006551584871619667
RADIO	208716131	0,0006549551905992158
HAPPY	208665417	0,0006547960491022127
DRIVE	207803361	0,0006520909009707192
FOCUS	207796649	0,000652069838587001
PROVE	207561028	0,0006513304554055248
CLERK	207515192	0,0006511866211653418
DEPTH	207386890	0,000650784007047968
PETER	206612911	0,0006483552462184334
OLDER	203741060	0,0006393433231338801
BRIEF	203234816	0,0006377547198288979
LOUIS	202471078	0,0006353580954522326
THANK	198110376	0,0006216741295993184
ENTRY	198065292	0,0006215326551494447
MEANT	197051703	0,00061835199358053
YOUTH	196616381	0,0006169859448610756
FRUIT	196191536	0,0006156527731669811
WALLS	195739620	0,0006142346521597704
FIFTY	194958630	0,0006117838906788282
BRAIN	194855194	0,000611459306542613
QUEEN	194064703	0,0006089787307428826
SUGAR	194041302	0,0006089052979596004
KINDS	193827364	0,0006082339564447158
GIRLS	193705489	0,0006078515103756369
GROSS	192446465	0,000603900669106502
ENEMY	191745589	0,0006017013068819961
CRIME	191673636	0,0006014755169988501
OWNED	190992174	0,0005993370762757604
AWARE	190643287	0,0005982422622310203
BLOCK	190089343	0,0005965039754183863
BUILD	187251471	0,000587598679082397
TRAIN	187143690	0,0005872604602535036
RAPID	187052514	0,0005869743482305759
SITES	186763113	0,0005860662023857556
CENTS	186551798	0,0005854030918947822
ACRES	185934256	0,000583465233347984
BREAK	185351049	0,0005816351186845236
BIRTH	185157701	0,0005810283889814324
LAYER	184784185	0,0005798562886660436
STEAM	182707761	0,0005733404306431445
WAGES	182565532	0,0005728941133347629
ROMAN	182233675	0,0005718527397540756
STORE	182204887	0,0005717624024622877
PHONE	181988839	0,0005710844397272532
MINOR	180735954	0,0005671528627569332
LOANS	180475523	0,000566335625323364
SCENE	180250821	0,0005656305061716582
GRAIN	180042261	0,0005649760409231079
APART	179636747	0,0005637035302748502
FORTY	179388535	0,0005629246362957882
CHAIR	177217574	0,0005561121193680072
SIGHT	175703497	0,0005513609169316374
KNOWS	174587898	0,0005478601460416418
ADULT	174137752	0,0005464475793281113
MAYBE	173501815	0,0005444519969212868
FIFTH	172385587	0,0005409492522173224
MIXED	171766787	0,0005390074460425864
FAVOR	170722192	0,0005357294870556791
GREEK	170387180	0,0005346782130249573
FRANK	169193162	0,0005309313618207784
PLAIN	168627450	0,0005291561468002189
SHIPS	167763330	0,000526444521797451
PLANE	166885309	0,0005236892751921701
BILLS	166835906	0,0005235342476381131
FALSE	166571613	0,0005227048911750564
DATED	166406990	0,0005221883010685542
GROWN	166167354	0,0005214363187406793
HOTEL	165750552	0,0005201283861336296
COUNT	165332651	0,0005188170048436679
SHEET	164977474	0,0005177024526592397
TOOLS	164894602	0,0005174423987463232
CALLS	163937862	0,0005144401304211506
SPOKE	163899094	0,0005143184756994599
JONES	163753902	0,0005138628604406973
FRAME	163641452	0,0005135099902009607
SLEEP	163276226	0,0005123639040633167
AWARD	163256292	0,0005123013507920057
ROADS	162047220	0,0005085072598493744
REFER	161251688	0,0005060108652957221
INNER	161163710	0,0005057347886576469
CLEAN	160637048	0,000504082113280144
EXTRA	160382100	0,0005032820816049072
THICK	159440243	0,0005003265164169332
FIGHT	158421621	0,0004971300611982489
ANGLE	158170665	0,0004963425564949731
FLUID	157708699	0,0004948928983965277
FIRMS	156055975	0,0004897066190359357
BIRDS	155722951	0,0004886615833870423
ROUTE	154617512	0,00048519269477037465
CYCLE	154549189	0,0004849782958963015
SIGNS	154128384	0,00048365780179908147
WATCH	153541277	0,0004818154488614107
RAISE	153186344	0,00048070166235362533
TRACK	153018697	0,0004801755828775815
ASIDE	152765333	0,0004793805218244855
SCOPE	152668072	0,00047907531495577026
CROWN	152263592	0,00047780604901918785
CREEK	151567084	0,00047562039366179777
FALLS	150825874	0,0004732944625778029
DRUGS	150698548	0,00047289491116700064
TWICE	150615636	0,00047263473173332306
GUARD	150607120	0,0004726080083632777
WHEAT	150287035	0,00047160357554259196
ROCKS	150054528	0,00047087396415237
GRACE	149204984	0,0004682080789149591
INPUT	149198966	0,00046818919431644655
HEADS	149130854	0,0004679754575643884
LOOKS	149078415	0,00046781090298456135
CURVE	148769683	0,0004668420960939043
CHAIN	147261532	0,00046210948955829634
TOUCH	147052342	0,0004614530473577582
PRIME	146759271	0,000460533384983104
NOISE	146660663	0,00046022395120275757
OCEAN	145762133	0,00045740434696522447
ROOMS	145731970	0,0004573096948972727
ENDED	143831294	0,00045134533744256615
WANTS	143304163	0,000449691190334139
TOWNS	143254285	0,0004495346722210435
LEADS	142043081	0,0004457338910218437
SPAIN	141097455	0,00044276649864015194
CITED	140872766	0,00044206142028269357
MINES	140281293	0,000440205366753945
BIBLE	139846343	0,00043884048537756916
NOVEL	139568556	0,00043796878448574406
DELAY	139426021	0,0004375215069435398
SWEET	139258873	0,0004369969933389911
IDEAL	138626799	0,00043501353309967296
NOBLE	137518078	0,00043153434550455435
GOALS	136689640	0,0004289346912967555
CANAL	136597931	0,00042864690670968566
CROPS	136316280	0,00042776308051233503
AHEAD	135612002	0,0004255530427470948
TRULY	135510257	0,0004252337650010565
ARMED	135009120	0,0004236611875592519
SHIFT	134982047	0,00042357623197009775
NAVAL	134915261	0,0004233666562312711
REPLY	134856905	0,0004231835339928534
CORPS	133822587	0,00041993782442750023
SHARP	133363533	0,0004184973042404653
HOMES	132719012	0,0004164747850783014
OUTER	130758197	0,0004103217102972497
HONOR	128385503	0,0004028761513768248
AMEND	128349523	0,00040276324545218515
FINDS	127682043	0,0004006686805111497
QUICK	126200565	0,00039601977435708464
DRAFT	125428525	0,00039359709814644614
MILLS	125410434	0,00039354032824420444
QUIET	125198113	0,00039287406090608853
TEETH	124868210	0,00039183881901458254
USERS	124416647	0,0003904218057280889
LEASE	124203019	0,00038975143699910295
SMILE	123914194	0,00038884509865324304
ACUTE	123451749	0,000387393937443683
ABUSE	122695378	0,0003850204308531995
HOLDS	121943868	0,00038266217817321276
WORSE	121699690	0,0003818959429629111
LOVED	121591803	0,0003815573915040007
LYING	120934313	0,00037949417537305833
BEACH	119931087	0,0003763460330953343
SHORE	119621731	0,0003753752680808036
MARKS	119520449	0,0003750574432375754
EXACT	119091615	0,0003737117539855768
PRINT	118841861	0,00037292802118117315
GRASS	118698621	0,00037247853133555393
TASTE	118489105	0,00037182106614081254
LEWIS	118302763	0,00037123632139903385
PANEL	117041620	0,0003672788306675778
WIDTH	116999832	0,0003671476991284216
HILLS	116423791	0,0003653400715093184
DRINK	116015802	0,00036405979426396554
VALID	115999060	0,0003640072575493931
OWING	115818634	0,00036344107732818606
VITAL	115546630	0,00036258752360040185
BEGUN	115073831	0,0003611038713418224
DREAM	114735482	0,00036004212574160304
ARISE	114441796	0,00035912053348524637
ENJOY	114013104	0,00035777528983194984
FAULT	113610986	0,0003565134358963124
BASIN	112852764	0,0003541341208326074
SPEND	112646342	0,00035348636466873973
SKILL	112373336	0,0003526296666458891
WAVES	112181705	0,00035202832492146956
SHELL	111809337	0,0003508598270519251
PLAYS	111286049	0,0003492177393506239
CABLE	109835597	0,0003446661933749321
SPITE	109744225	0,0003443794663002747
EMPTY	109700162	0,00034424119576782904
VALVE	109282287	0,000342929896066362
FILMS	109246408	0,0003428173070816443
ROOTS	109104014	0,000342370472000123
CLOTH	109073336	0,00034227420385237167
SIXTY	107869603	0,0003384968667933325
SOILS	106265030	0,0003334616861869741
TEACH	106237153	0,0003333742076305211
WHEEL	106091529	0,00033291723674753836
WELLS	106070980	0,000332852753594525
SHEEP	105986254	0,00033258688179433
HOPED	105799024	0,0003319993504916542
UNITY	105267653	0,00033033189818254684
SORRY	104971720	0,0003294032547974335
DANCE	104713311	0,00032859236243833954
MINDS	104672363	0,00032846386683516715
STARS	104557160	0,00032810235762904545
TELLS	103998737	0,00032635001562918354
TRUCK	103930952	0,0003261373050093476
ADMIT	103662530	0,0003252949916657229
DRESS	103265607	0,0003240494397389376
TREAT	103107426	0,000323553064751016
SIXTH	103050230	0,00032337358261467114
BREAD	102914280	0,00032294696892776854
CHEST	102341043	0,00032114814031402076
ALLEN	102085408	0,0003203459528197114
FARMS	101734873	0,00031924596731961277
BLIND	101286459	0,00031783883565503934
FLOOD	101086742	0,00031721211990875663
TURNS	100867554	0,0003165243037939731
POUND	100509788	0,0003154016272782805
TRANS	99773053	0,0003130897388294375
BROKE	99661248	0,0003127388926119741
SOLAR	99622179	0,0003126162933465559
TREND	99585076	0,0003124998634265475
SHOCK	98956993	0,0003105289270211715
WALES	98702849	0,0003097314183132334
CATCH	98659542	0,0003095955201231731
YARDS	98577961	0,0003093395173928222
DATES	98326775	0,00030855129094517
FACES	98295542	0,0003084532811968579
ALIVE	98155956	0,0003080152576727682
LIVER	98092970	0,00030781760640624927
DOORS	98078186	0,0003077712139329343
FILES	97917124	0,000307265798312192
TEARS	97838470	0,00030701898056353705
TASKS	97717595	0,0003066396725134866
MOUNT	97363554	0,0003055286851186746
INTER	97237578	0,0003051333700335606
LISTS	96835076	0,00030387031109861624
HARRY	96644517	0,0003032723333305951
LOGIC	96578764	0,00030306599916542475
SAINT	95777209	0,0003005507043231648
FACED	95709386	0,00030033787445860575
CARDS	95569358	0,0002998984639301056
ROUGH	95050904	0,0002982715454127873
SUPRA	93753085	0,0002941989646954479
SHAFT	93575231	0,00029364085545918175
WOODS	93215602	0,0002925123328140394
FEVER	93133992	0,0002922562390811367
GLORY	93060401	0,0002920253091228222
NERVE	92225913	0,00028940666989990196
PILOT	92204426	0,00028933924328504007
GRAVE	92005156	0,000288713930233263
ADOPT	91449668	0,00028697079831924925
TOWER	91290666	0,0002864718470177053
FLEET	91281016	0,00028644156513408186
DUTCH	91188541	0,00028615137682443624
GAMES	91128985	0,00028596448896318455
STORM	91083447	0,00028582158985267204
TRACE	90966594	0,0002854549029151536
SEEDS	90725272	0,00028469762988719686
SAVED	90707836	0,00028464291538741874
SCORE	90333474	0,00028346816030793185
ACTED	90325589	0,0002834434170278934
NEWLY	90062837	0,0002826188962521594
POEMS	90029345	0,00028251379771886224
RISKS	89927124	0,0002821930262757665
VIDEO	89534598	0,0002809612722186488
MAYOR	89448909	0,0002806923785061295
ACIDS	88710325	0,00027837468786010304
FLOWS	88657617	0,0002782092891531574
PRIDE	88365626	0,00027729301583905377
TEXTS	88109038	0,0002764878378126104
SMOKE	87481958	0,0002745200488403198
CHART	87098596	0,0002733170515895779
MALES	86761805	0,00027226019502300466
LOOSE	86757210	0,0002722457758255695
THEME	86316171	0,00027086178705133004
SLAVE	86238874	0,0002706192275944965
NURSE	86077668	0,0002701133600990142
YOURS	85832247	0,0002693432243310603
MATCH	85704040	0,0002689409083254941
FOODS	85332165	0,00026777395749933065
PORTS	85030236	0,0002668264985521234
VIRUS	84965519	0,0002666234153746664
UNCLE	84782058	0,0002660477112657084
GUESS	84686600	0,00026574816224530124
TOPIC	84333850	0,00026464122603305477
FLESH	83947902	0,00026343011386510554
DEALT	83811859	0,0002630032083424333
KINGS	83723561	0,000262726127538269
CRIED	83715507	0,0002627008539330148
CROWD	83594117	0,0002623199298031648
LAKES	83586132	0,0002622948727212235
TRACT	83372833	0,0002616255364004979
SLOPE	83013423	0,0002604977009815227
ORGAN	82629122	0,0002592917571309132
THROW	82539826	0,00025901154458375864
WORST	82305180	0,0002582752209708351
SHOOK	82186427	0,0002579025717971628
MOVES	81448270	0,00025558622108526146
SIZES	81431396	0,0002555332701521773
VOTES	81199036	0,0002548041200507525
HABIT	80270867	0,00025189150806723847
PULSE	80011992	0,0002510791533912773
SONGS	79999694	0,0002510405620332668
WOUND	79688518	0,0002500640858241045
CREAM	79289941	0,0002488133436138464
LORDS	79020444	0,0002479676568997662
PROUD	78903641	0,00024760112686319916
MERIT	78893770	0,00024757015147737043
FRAUD	78842789	0,0002474101721292867
DAIRY	78728992	0,00024705307497791885
NEGRO	78477387	0,00024626353370029374
TUBES	78287928	0,00024566900775320374
ARGUE	78013827	0,00024480887359951706
DRIED	77841290	0,0002442674492104246
PAINT	77798869	0,00024413433130522345
VERSE	77777307	0,00024406666933893443
HOPES	77732350	0,0002439255934174774
DOZEN	77613880	0,00024355383230319013
ROLES	77373597	0,00024279981967700385
SPLIT	76993210	0,0002416061580328712
BAKER	76970377	0,00024153450764439715
RIDGE	76793789	0,0002409803711402209
BANDS	76699299	0,00024068385972223316
GAINS	76480268	0,00023999653627643713
BONES	76454091	0,00023991439235233233
HOLES	76245734	0,00023926056412164475
BRICK	75976782	0,00023841658762793503
FEWER	75919943	0,0002382382257643833
SOLVE	75856983	0,0002380406560863591
SERUM	75725737	0,00023762880364096577
WIDER	75673755	0,00023746568313583467
HELPS	75654531	0,0002374053578580339
URGED	75575897	0,00023715860286975952
CRUDE	75321002	0,00023635873750953114
PHOTO	75312325	0,00023633150891842224
PRIZE	75229002	0,00023607003975892397
CLOUD	74514165	0,00023382686765076349
ANGER	74481074	0,00023372302746309674
BOATS	74411053	0,00023350330023271345
FEELS	74314602	0,00023320063515941115
WINGS	73805796	0,0002316039922496783
ESSAY	73668455	0,00023117301357830722
BOXES	73605769	0,0002309763037174968
VOTED	73495019	0,0002306287681101083
REIGN	73263351	0,00022990178951785115
LIKED	73193314	0,0002296820120791634
LASER	73141021	0,00022951791565011448
GIFTS	73027563	0,00022916188228719724
OXIDE	72711555	0,00022817024317009
DEBTS	72487548	0,00022746730494160896
FAILS	72182946	0,00022651145806953897
DRAMA	72138679	0,0002263725473812115
CARGO	71656986	0,000224860985581394
EDGES	71622763	0,00022475359315618715
DYING	71381532	0,00022399660568796199
BORNE	71157238	0,0002232927668480198
MODES	70973408	0,00022271590481004033
TIGHT	70778566	0,00022210448690652079
TENDS	70762854	0,00022205518235154752
WIDOW	70694993	0,00022184223324226543
LINKS	70606889	0,0002215657612137927
BASES	70327203	0,00022068810122383278
BEARS	70222215	0,00022035864688208556
FIBER	69894430	0,00021933005131488157
TUMOR	68942103	0,00021634163106768096
PAIRS	68850534	0,000216054285803275
SWORD	68719874	0,00021564427223703229
SHOES	68703659	0,00021559338925848778
SHOPS	68573619	0,0002151853212640426
BRAND	68008929	0,0002134133132989301
ANGRY	67900779	0,00021307393654101527
AROSE	67047139	0,00021039519797766429
ATOMS	66546982	0,00020882569579450753
STRIP	66520714	0,00020874326631067114
ALIKE	66290108	0,00020801962029462208
CUBIC	66120204	0,00020748645830963124
CLICK	65875074	0,00020671723570521458
ALTER	65712797	0,00020620800739135287
STICK	65492051	0,00020551530224292323
FLOUR	65417626	0,00020528175517673915
AUDIT	65203515	0,00020460987078456253
GASES	65169882	0,00020450432979058242
DROVE	65111283	0,0002043204450135408
CHOSE	65010781	0,00020400506782515472
TIRED	64929315	0,00020374942596699207
LABEL	64667788	0,00020292874926456777
TRAIL	64611642	0,00020275256204820266
FIRED	64520482	0,00020246650023357933
DEALS	64417674	0,00020214388677331388
TRIBE	64394640	0,00020207160564301513
ZONES	64056729	0,0002010112344951302
STUFF	64028701	0,00020092328209780393
APPLE	63889161	0,00020048540292258956
MERCY	63711791	0,00019992881248753313
USAGE	63541580	0,0001993946871307006
FATAL	63459994	0,00019913866871025456
THREW	63447224	0,00019909859620726266
MAGIC	63395324	0,0001989357330196919
AIMED	63382012	0,00019889395971038666
BLANK	63257032	0,0001985017700922249
WORRY	63089173	0,000197975025356147
ARRAY	63023030	0,0001977674673635556
ASSET	63012377	0,0001977340380468467
LODGE	62950262	0,00019753911999490146
GATES	62772796	0,0001969822283100183
LAUGH	62158405	0,00019505425766117832
SEEKS	61895917	0,00019423056532246778
LUNCH	61863794	0,00019412976273722044
PARKS	61744681	0,00019375598387669796
CLOCK	61511789	0,0001930251643491501
SPORT	61404832	0,00019268953124793612
GENUS	61291907	0,00019233517044916096
OPERA	61111408	0,00019176876115256487
CODES	60924878	0,00019118342646320887
ANNUM	60862007	0,0001909861360688782
MARRY	60113688	0,00018863789680761086
CEASE	59655564	0,00018720029497827227
PUPIL	59579030	0,0001869601298299574
SEATS	59532393	0,00018681378203653278
FLAME	59468509	0,0001866133128289264
FANCY	59415391	0,0001864466275341791
MEETS	59226782	0,0001858547689032632
TANKS	59011284	0,00018517853207869426
SANDY	58915384	0,0001848775960538766
RIGID	58869924	0,0001847349417088483
POSTS	58702565	0,00018420976598228458
DEEDS	58586015	0,00018384402986453173
SPOTS	58460738	0,00018345090825471855
MARIA	58322815	0,000183018103256273
KNIFE	58255801	0,00018280781204910792
CRAFT	58091888	0,00018229344993611586
BENCH	57968276	0,00018190555312798485
MOSES	57881165	0,00018163219715240726
SOULS	57712555	0,00018110309576403906
DECAY	57649041	0,00018090378762347317
RULED	57349987	0,0001799653504809724
HAVEN	57312614	0,0001798480732958263
DEVIL	57186181	0,00017945132413601635
WINDS	57133742	0,00017928676955618933
KEEPS	56664346	0,00017781379597636327
URINE	56613663	0,00017765475175795
GIANT	56507246	0,0001773208131870113
